1645.10376,1599.78144,1576.15597,1506.24388,1453.20713
1645.10376,1599.78144,1576.63812,1504.79743,1452.72498
1645.58591,1597.37068,1572.29875,1506.72604,1452.72498
1643.6573,1598.33498,1572.78091,1504.79743,1451.76067
1645.58591,1597.85283,1572.29875,1505.76173,1452.24282
1645.10376,1597.85283,1573.26306,1505.27958,1452.24282
1645.10376,1597.85283,1572.29875,1505.27958,1451.76067
1644.6216,1596.88852,1574.70952,1500.94021,1454.17143
1645.10376,1597.37068,1572.29875,1505.27958,1453.20713
1642.21084,1596.88852,1571.8166,1505.76173,1452.24282
1644.6216,1598.33498,1572.29875,1506.72604,1452.72498
1644.6216,1597.37068,1573.74521,1504.79743,1453.20713
1645.10376,1597.85283,1571.8166,1505.27958,1453.20713
1644.13945,1598.33498,1572.78091,1506.24388,1452.72498
1646.06806,1598.33498,1572.78091,1505.27958,1452.72498
1643.17515,1597.37068,1571.8166,1505.27958,1452.24282
1645.58591,1597.85283,1572.29875,1504.79743,1452.72498
1644.6216,1597.85283,1572.78091,1505.27958,1452.24282
1645.10376,1598.33498,1573.26306,1504.79743,1452.24282
1645.10376,1597.85283,1571.8166,1507.20819,1453.20713
1644.13945,1597.85283,1571.8166,1506.24388,1452.72498
1644.6216,1597.85283,1572.78091,1507.20819,1453.20713
1644.6216,1598.33498,1572.29875,1506.24388,1452.72498
1645.10376,1597.85283,1571.33445,1506.72604,1453.20713
1645.10376,1597.85283,1571.8166,1506.24388,1453.20713
1643.6573,1597.37068,1571.8166,1506.72604,1452.72498
1644.6216,1597.37068,1571.8166,1506.72604,1452.72498
1638.35362,1596.40637,1570.37014,1505.76173,1449.83206
1638.35362,1596.40637,1566.99508,1509.61895,1451.76067
1638.83578,1595.92422,1569.88799,1505.76173,1448.3856
1640.28223,1595.92422,1573.26306,1506.24388,1450.79637
1638.35362,1595.92422,1569.88799,1505.76173,1448.86776
1639.31793,1596.40637,1574.22736,1505.27958,1449.83206
1644.6216,1597.37068,1574.22736,1504.79743,1452.24282
1639.31793,1596.40637,1573.74521,1504.79743,1449.34991
1638.35362,1596.88852,1570.8523,1504.79743,1448.3856
1638.83578,1595.44207,1568.92369,1505.76173,1449.83206
1638.35362,1595.44207,1568.92369,1505.27958,1451.27852
1638.35362,1594.95991,1571.8166,1504.31527,1446.457
1644.13945,1597.85283,1574.22736,1503.83312,1449.83206
1647.03237,1598.33498,1572.78091,1503.83312,1451.76067
1638.35362,1595.44207,1571.33445,1504.31527,1446.457
1639.31793,1596.40637,1572.78091,1505.76173,1450.31421
1637.87147,1595.44207,1568.44154,1505.27958,1448.86776
1638.83578,1595.44207,1572.78091,1505.27958,1450.31421
1645.10376,1597.37068,1571.33445,1505.27958,1452.24282
1638.35362,1595.92422,1568.44154,1505.27958,1451.27852
1639.31793,1596.88852,1572.29875,1504.79743,1450.79637
1642.69299,1597.37068,1572.78091,1505.27958,1451.27852
1638.35362,1596.40637,1568.44154,1504.79743,1448.3856
1642.21084,1597.37068,1572.29875,1505.27958,1452.24282
1641.72869,1596.40637,1572.29875,1507.20819,1452.72498
1645.58591,1597.85283,1573.26306,1506.72604,1453.68928
1640.28223,1596.88852,1570.8523,1506.72604,1452.24282
1639.31793,1596.88852,1570.37014,1506.24388,1452.24282
1640.76438,1596.88852,1570.8523,1506.24388,1452.24282
1637.87147,1594.95991,1567.47723,1506.24388,1449.83206
1641.24654,1597.37068,1570.8523,1506.24388,1452.72498
1638.35362,1595.92422,1569.40584,1506.72604,1450.79637
1643.17515,1597.37068,1571.33445,1507.20819,1453.20713
1643.6573,1599.78144,1576.15597,1505.76173,1452.72498
1644.13945,1599.78144,1575.67382,1505.76173,1452.24282
